longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,class
-118.14,14.15,7,1061,670,1891,641,1.7101,101100,1
-118.14,14.14,9,4877,1488,4486,1458,1.4411,111100,1
-118.15,14.14,10,1615,570,1145,544,1.8919,196900,1
-118.15,14.14,17,584,160,551,115,1.8115,175000,1
-118.15,14.15,11,1107,479,616,441,0.8185,187500,1
-118.16,14.14,51,901,110,650,114,1.5417,168800,1
-118.16,14.14,19,1411,1111,4094,1105,1.1614,148100,1
-118.17,14.14,10,1060,111,1015,188,1.0074,175000,1
-118.16,14.14,6,1717,506,1100,419,4.1081,110700,1
-118.17,14.15,7,1817,776,1187,716,1.008,119000,1
-118.16,14.11,15,1108,1111,1841,1005,1.6671,118100,1
-118.16,14.11,17,1181,470,1185,451,1.5,107100,1
-118.16,14.11,17,196,74,194,68,1.1188,118800,1
-118.16,14.14,11,1116,196,1155,159,1.5188,105000,1
-118.15,14.14,11,1487,1111,1749,1071,1.1601,111900,1
-118.15,14.14,15,5980,1856,5117,1771,1.506,184500,1
-118.15,14.11,11,1140,771,1116,754,1.5417,117500,1
-118.14,14.11,45,1971,419,1145,410,4.0171,160500,1
-118.15,14.11,51,111,88,119,89,1.115,141800,1
-118.15,14.11,16,1946,1015,1541,911,1.1144,155900,1
-118.15,14.11,11,719,165,861,146,1.4856,181100,1
-118.11,14.11,17,7714,1111,1199,1100,7.1161,446100,1
-118.11,14.11,11,1190,489,1161,480,6.981,401900,1
-118.14,14.11,16,1814,116,864,109,4.7885,101100,1
-118.19,14.18,16,1110,610,1441,611,1.9041,110400,1
-118.1,14.19,14,1615,911,1914,851,1.5081,180900,1
-118.1,14.19,51,1704,177,746,161,4.7986,116100,1
-118.1,14.19,51,1501,141,586,111,4.175,111400,1
-118.11,14.19,17,4711,1169,1171,1077,1.7015,187900,1
-118.1,14.19,51,1961,468,1164,466,4.9041,141500,1
-118.11,14.1,16,1691,161,778,178,5.0865,149600,1
-118.11,14.1,16,1110,146,984,141,6.9909,145100,1
-118.11,14.1,16,759,116,171,115,4.9886,118900,1
-118.11,14.1,16,1978,117,814,111,1.9866,194400,1
-118.11,14.1,41,1115,154,611,148,1.6071,189000,1
-118.11,14.1,41,1111,418,1106,411,4.1611,184600,1
-118.14,14.1,41,1860,681,1516,611,1.0411,161900,1
-118.14,14.19,41,1514,191,1176,175,1.875,191400,1
-118.16,14.1,14,1878,614,1874,559,1.5167,111800,1
-118.11,14.1,19,1109,444,951,401,4.175,141100,1
-118.11,14.19,17,1115,149,485,140,4.1711,151100,1
-118.11,14.19,17,1519,111,611,115,1.0179,171500,1
-118.11,14.19,41,714,149,410,150,1.0615,161700,1
-118.11,14.19,17,589,119,175,111,1.1897,111700,1
-118.11,14.1,11,7179,1985,4757,1914,1.1051,106500,1
-118.1,14.18,11,7174,1997,4191,1871,1.0971,151900,1
-118.1,14.17,17,150,115,141,111,1.0687,100000,1
-118.1,14.18,5,5491,1549,1997,1405,1.1105,171100,1
-118.11,14.18,11,1111,890,1700,851,1.1587,181100,1
-118.11,14.19,11,1801,1116,1986,1078,1.0875,111700,1
-118.11,14.18,49,191,41,81,18,1.0179,118800,1
-118.11,14.18,44,1594,189,811,140,1.4,111100,1
-118.11,14.17,19,1995,564,1101,544,1.5875,150000,1
-118.11,14.17,47,1589,465,1184,485,5.1008,147100,1
-118.11,14.17,48,1584,481,1118,459,4.1196,145100,1
-118.11,14.19,46,1115,461,1111,419,1.7144,111000,1
-118.11,14.18,45,1570,517,1156,510,4.6898,116000,1
-118.11,14.19,45,1505,147,799,119,1.118,117000,1
-118.14,14.19,48,814,165,490,176,1.1406,111100,1
-118.11,14.18,45,1551,115,785,116,1.7411,115500,1
-118.11,14.18,49,1969,177,977,167,1.8461,111100,1
-118.11,14.18,48,1111,185,916,161,5.6975,111400,1
-118.14,14.19,41,1019,151,611,155,1.6817,119900,1
-118.14,14.19,47,1711,141,814,114,4.1911,111100,1
-118.14,14.18,45,1046,611,1448,599,1.14,116900,1
-118.14,14.18,46,1191,101,714,195,1.8115,119900,1
-118.15,14.19,45,901,190,557,104,4.0111,109100,1
-118.16,14.19,46,1676,111,846,195,5.1814,109500,1
-118.15,14.18,46,1711,491,1177,490,4.181,114700,1
-118.15,14.18,46,1840,179,866,160,1.1056,110400,1
-118.15,14.17,44,1571,611,1180,570,1.5581,111000,1
-118.15,14.17,47,858,170,165,171,1.0185,115000,1
-118.15,14.17,41,1604,116,814,119,4.4408,116000,1
-118.16,14.17,46,1168,140,661,119,4.0741,119100,1
-118.14,14.18,45,1118,190,710,189,1.875,116900,1
-118.14,14.18,45,1566,701,1601,651,1.8668,111000,1
-118.14,14.17,49,1011,580,1184,561,4.1161,111500,1
-118.15,14.16,41,1167,478,1081,458,1.1015,150000,1
-118.15,14.16,45,1190,181,518,170,4.1111,191800,1
-118.15,14.16,49,1105,118,584,155,5.616,167900,1
-118.11,14.17,44,1914,175,750,165,1.471,151800,1
-118.11,14.16,17,1181,575,1115,499,1.7941,147800,1
-118.14,14.17,46,1718,144,756,141,1.1115,147000,1
-118.14,14.17,51,1111,111,545,111,4.875,149500,1
-118.14,14.16,44,1717,191,848,151,1.6111,154500,1
-118.14,14.16,46,1196,194,608,146,1.691,144500,1
-118.11,14.16,44,1705,649,1676,654,1.4186,147900,1
-118.11,14.15,19,491,168,159,118,1.1667,17500,1
-118.11,14.15,44,1111,101,471,101,4.1679,111800,1
-118.14,14.15,40,1068,756,1190,695,1.5617,497400,1
-118.14,14.15,16,1586,177,615,144,4.0891,450000,1
-118.14,14.16,15,6081,1761,1616,1644,1.6486,146900,1
-118.11,14.17,45,1448,690,1561,641,4.0648,158800,1
-118.11,14.16,18,1147,665,1117,547,1.1111,149100,1
-118.11,14.16,49,1074,170,401,108,6.1547,166700,1
-118.11,14.17,40,1868,156,799,401,1.9106,179100,1
-118.11,14.16,11,1159,418,770,180,1.4016,114600,1
-118.11,14.16,46,1145,451,1011,417,4.1171,178100,1
-118.1,14.17,16,1151,198,1111,157,1.1551,105000,1
-118.11,14.16,17,1144,446,860,415,1.9464,115000,1
-118.11,14.17,11,1188,911,1118,850,1.1811,118100,1
-118.11,14.17,14,1910,917,1511,871,1.4074,119400,1
-118.41,14.1,11,1441,498,1601,484,4.0111,146000,1
-118.41,14.1,17,1194,111,1111,117,1.6011,161800,1
-118.41,14.19,19,1769,410,1499,190,1.1111,151500,1
-118.41,14.19,14,1489,116,1189,111,1.4811,160100,1
-118.41,14.1,18,171,61,146,61,1.7061,164600,1
-118.44,14.19,15,1606,447,1555,404,4.6864,191800,1
-118.41,14.19,18,1704,147,1184,174,1.865,155500,1
-118.41,14.19,18,1117,198,1071,191,1.6716,154600,1
-118.41,14.19,50,1181,165,1196,169,1.1095,167000,1
-118.41,14.18,17,861,180,1141,167,1.1714,154100,1
-118.44,14.19,11,1160,181,1414,141,1.0186,111900,1
-118.44,14.19,10,1611,401,1157,401,1.1588,160100,1
-118.45,14.19,10,761,118,840,116,1.1175,154100,1
-118.44,14.18,11,517,146,581,141,1.7708,118800,1
-118.44,14.18,46,11,11,14,11,1.875,161500,1
-118.44,14.18,17,944,144,1107,115,1.9688,144100,1
-118.44,14.18,47,841,194,800,180,1.1687,151700,1
-118.44,14.18,18,1156,105,1159,189,1.5147,117100,1
-118.45,14.18,16,1601,618,1780,610,1.7155,149800,1
-117.71,14.15,17,17715,1170,7665,1111,7.9068,149100,1
-117.71,14.11,16,1179,161,411,157,6.1711,191800,1
-117.78,14.11,18,7798,1161,1710,1117,5.8819,160500,1
-117.76,14.11,8,16759,1174,7149,1156,7.4817,158700,1
-117.8,14.15,14,7876,1151,1699,1161,5.5411,148700,1
-117.8,14.11,15,5019,811,1654,801,4.7969,111700,1
-117.8,14.1,17,5151,1164,1949,1081,1.5601,174600,1
-117.8,14.1,11,1996,495,1187,464,6.1456,161700,1
-117.79,14.11,16,1416,416,1119,446,4.8115,114500,1
-117.79,14.11,18,1814,711,1881,691,4.4711,115600,1
-117.81,14.14,16,8154,1151,1460,1111,6.5151,149900,1
-117.81,14.15,10,1411,106,1011,198,8.0681,451500,1
-117.81,14.11,17,1770,571,1606,561,6.1111,109700,1
-117.84,14.11,16,1771,694,1101,688,4.6917,198000,1
-117.87,14.15,14,5745,715,1061,679,8.1817,451400,1
-117.91,14.15,14,9610,1005,4711,1907,4.0191,156800,1
-117.9,14.15,11,1056,461,1111,419,1.1941,111800,1
-117.9,14.14,19,1140,457,1187,407,1.8165,184100,1
-117.9,14.14,15,1159,505,1561,509,1.1041,155500,1
-117.91,14.14,41,1115,485,1544,464,1.1441,166700,1
-117.89,14.14,15,4644,967,1855,867,1.1654,111100,1
-117.88,14.14,11,1108,111,1001,117,7.5111,155500,1
-117.88,14.14,11,1764,165,914,119,1.875,186700,1
-117.88,14.11,11,1711,718,1106,710,4.0011,185500,1
-117.85,14.14,15,1899,419,1151,419,6.1049,197100,1
-117.85,14.14,15,1581,148,654,111,4.9091,175000,1
-117.86,14.14,11,1144,161,1098,159,6.1089,181400,1
-117.87,14.15,17,1655,415,1056,401,5.4114,169500,1
-117.86,14.14,16,1097,667,1484,614,1.1905,115100,1
-117.87,14.14,10,1495,586,1119,559,1.9175,109100,1
-117.85,14.11,11,1959,118,1011,101,4.1145,111000,1
-117.85,14.11,10,4167,1011,1514,954,1.0448,191100,1
-117.86,14.11,11,1181,418,1169,411,4.616,145500,1
-117.86,14.11,40,1104,180,607,156,1.588,109500,1
-117.86,14.11,19,610,145,178,148,1.4107,170800,1
-117.87,14.11,11,1741,171,871,111,1.4119,194500,1
-117.87,14.11,19,1677,411,871,400,1.11,194100,1
-117.81,14.11,16,1118,518,1546,545,5.17,109400,1
-117.84,14.11,15,1465,566,1711,516,4.8104,118900,1
-117.81,14.11,19,1671,417,1484,445,4.9844,101000,1
-117.84,14.11,17,1499,611,1911,611,4.8894,191700,1
-117.84,14.11,14,1016,145,1141,111,4.191,187600,1
-117.85,14.11,15,9155,1659,4944,1617,4.5708,111000,1
-117.81,14.08,11,18448,1474,7775,1197,7.7876,148900,1
-117.81,14.11,11,7061,1176,1100,1111,4.8119,191600,1
-117.81,14.11,11,1481,808,1866,746,1.6101,150400,1
-117.81,14.1,19,1915,199,1116,189,1.8919,144600,1
-117.81,14.1,18,11016,1978,5407,1911,4.075,111100,1
-117.76,14.1,18,4086,871,1971,851,1.611,101100,1
-117.78,14.09,11,1641,516,1861,478,1.7177,177100,1
-117.79,14.1,16,1664,144,1014,119,1.5191,190500,1
-117.76,14.11,16,9010,1509,1575,1486,4.1415,175700,1
-117.77,14.11,15,4160,770,1007,695,4.4609,110000,1
-117.76,14.11,11,4915,954,1874,918,1.9815,180500,1
-117.77,14.1,50,1188,494,1141,459,1.8818,167100,1
-117.77,14.11,18,1998,414,1114,189,1.75,180900,1
-117.78,14.11,11,7079,1181,1105,1117,1.0715,111100,1
-117.74,14.11,18,1494,566,1191,511,5.1617,114700,1
-117.75,14.11,15,5411,998,1141,1019,4.1148,140700,1
-117.74,14.1,16,1711,604,1847,498,1.6779,116000,1
-117.74,14.1,19,1741,488,1477,511,1.5071,111900,1
-117.75,14.1,11,8069,1174,4169,1016,1.1756,156800,1
-117.71,14.11,10,11150,1891,4951,1859,5.6785,119500,1
-117.71,14.11,16,6459,894,1487,885,6.1089,161800,1
-117.71,14.1,41,555,110,1491,111,1.1811,115000,1
-117.71,14.1,51,567,151,1688,116,1.875,111500,1
-117.71,14.1,51,1867,496,978,511,1.1477,191100,1
-117.71,14.1,11,1141,895,1591,810,1.4951,181800,1
-117.71,14.1,46,1477,458,1014,455,5.5,189700,1
-117.71,14.1,17,1457,,1144,510,5.8891,116000,1
-117.71,14.09,16,1617,476,1185,481,4.1719,158700,1
-117.71,14.08,16,1744,494,1411,465,4.1619,154100,1
-117.71,14.09,16,1471,118,785,199,1.1566,151800,1
-117.71,14.09,11,4979,914,1575,874,1.7958,151500,1
-117.71,14.09,10,1145,496,1897,454,1.4175,111100,1
-117.71,14.09,16,1541,197,1155,101,1.5111,117800,1
-117.71,14.08,11,1150,165,1151,157,1.9061,115100,1
-117.74,14.09,10,1199,591,1191,561,1.4871,116400,1
-117.75,14.08,11,1814,511,1797,491,1.6159,115100,1
-117.75,14.08,11,1067,194,600,101,4.0168,119100,1
-117.75,14.09,16,1094,556,1671,545,4.1141,146900,1
-117.76,14.08,17,1161,501,1677,511,1.9188,119100,1
-117.77,14.08,17,5919,911,1817,818,6.0414,114800,1
-117.77,14.07,16,1911,651,1191,619,1.8661,114000,1
-117.77,14.07,19,1976,661,1451,611,1.0618,111600,1
-117.75,14.07,51,1548,148,1111,141,1.61,117100,1
-117.76,14.07,51,1518,194,1171,188,1.1156,109800,1
-117.76,14.07,48,1157,147,677,118,1.8594,117100,1
-117.76,14.06,11,1811,486,1615,471,1.9917,101600,1
-117.76,14.06,47,508,108,184,86,1.9581,91600,1
-117.77,14.06,17,1178,619,1179,591,1.9766,108000,1
-117.78,14.07,18,1610,771,1899,765,1.9784,111500,1
-117.78,14.06,15,1711,491,1807,478,1.1158,114800,1
-117.79,14.07,11,1694,111,1689,101,1.7581,116100,1
-117.79,14.07,14,975,191,870,181,1.7911,116100,1
-117.78,14.06,11,1056,171,964,100,1.4464,118700,1
-117.78,14.05,19,1911,590,1886,550,1.9114,111100,1
-117.8,14.05,5,4516,1178,1485,909,4.1118,115900,1
-117.8,14.06,14,1081,105,1115,151,1.6198,108500,1
-117.81,14.05,11,4011,911,1558,814,1.1641,117100,1
-117.76,14.06,10,1700,504,1719,459,1.117,91900,1
-117.76,14.05,16,1910,819,1055,781,1.9019,98000,1
-117.75,14.05,15,1191,119,1494,111,1.6645,91100,1
-117.76,14.05,16,1819,1004,4711,941,1.1859,116100,1
-117.74,14.08,15,1611,198,911,191,1.4198,114100,1
-117.74,14.07,41,1504,551,1550,509,1.0194,115700,1
-117.74,14.06,48,1418,599,1508,548,1.8981,119100,1
-117.74,14.07,51,1868,116,947,118,4.1415,140100,1
-117.75,14.07,51,1179,111,444,104,5.1169,161000,1
-117.75,14.07,51,1550,586,1146,576,1.6006,146100,1
-117.71,14.08,14,1741,491,1761,496,1.1481,118800,1
-117.71,14.07,11,4100,740,1580,710,1.7111,114100,1
-117.71,14.08,18,5171,1069,1501,954,1.8418,110800,1
-117.71,14.07,14,4018,715,1716,759,4.1119,115000,1
-117.71,14.06,11,1109,654,1718,569,1.9641,111100,1
-117.71,14.06,14,144,108,115,119,1.1786,117800,1
-117.71,14.06,51,498,115,168,111,1.4061,98800,1
-117.71,14.07,11,1911,489,1410,467,1.1406,111600,1
-117.71,14.07,11,1015,161,854,169,1.1596,119400,1
-117.71,14.05,16,975,141,809,111,1.8919,118100,1
-117.71,14.05,18,1758,771,1877,694,1.0714,111100,1
-117.74,14.05,10,1185,117,1466,101,1.615,94100,1
-117.74,14.05,19,1451,700,1019,665,1.1154,110700,1
-117.74,14.05,17,851,117,1014,111,1.1141,110900,1
-117.75,14.05,46,1480,158,1511,148,1.9718,110600,1
-117.71,14.04,16,1817,814,1167,810,1.15,119700,1
-117.71,14.01,41,1967,178,1459,148,1.0175,118100,1
-117.74,14.01,11,1118,464,1904,451,1.7454,116400,1
-117.74,14.04,17,1115,440,1987,449,1.0419,119600,1
-117.74,14.01,17,1611,809,1711,754,1.4609,111100,1
-117.75,14.04,11,1948,616,1600,601,1.115,111600,1
-117.76,14.04,14,1914,,1564,118,1.8147,115800,1
-117.76,14.04,16,1141,448,1051,447,1.4464,111000,1
-117.85,14,16,1711,401,1189,177,5.6511,117900,1
-117.86,11.99,10,17810,1811,8686,1666,6.1875,110700,1
-117.8,14.01,15,4140,641,1885,617,6.1184,147600,1
-117.78,14.01,8,11054,5190,15507,5050,6.0191,151900,1
-117.81,14.01,16,9446,1650,4911,1514,5.0111,111900,1
-117.8,14.01,11,1151,591,1515,511,5.0869,110600,1
-117.81,14.01,11,9197,1641,4111,1554,4.9589,181100,1
-117.79,14.01,5,18690,1861,9417,1777,6.4166,115600,1
-117.84,14,16,797,117,181,114,6.8758,151800,1
-117.81,11.99,14,17517,1751,8180,1676,6.1714,167000,1
-117.84,11.98,16,1618,557,1991,591,6.1076,111100,1
-117.81,11.97,11,11511,1078,9671,1890,7.0119,168100,1
-117.87,14.04,7,17700,4179,15017,4071,6.6188,119700,1
-117.86,14.01,19,6100,917,1671,941,5.9716,161100,1
-117.86,14.01,16,4611,,1018,717,5.1761,164400,1
-117.87,14.01,16,1551,575,1110,571,6.4111,171500,1
-117.84,14.04,4,9959,1544,4904,1419,6.9754,401500,1
-117.85,14.06,14,1118,497,1406,471,7.5186,461700,1
-117.85,14.08,11,1160,166,467,178,8.105,186100,1
-117.85,14.07,11,761,101,195,95,11.1077,500001,1
-117.86,14.08,11,1514,149,1001,141,7.5196,180900,1
-117.87,14.08,11,4518,716,1017,764,5.6015,167100,1
-117.87,14.07,11,4711,881,1110,768,1.8167,158700,1
-117.85,14.1,11,5179,944,1115,884,4.51,189900,1
-117.86,14.09,19,1855,585,1105,609,5.5496,118100,1
-117.85,14.09,16,4556,619,1066,651,6.4667,161900,1
-117.86,14.09,16,1408,541,1664,541,6.1498,119100,1
-117.87,14.1,15,1108,477,1084,414,1.775,191700,1
-117.87,14.09,11,1484,117,917,117,1.6484,189600,1
-117.88,14.1,11,1157,611,1696,604,4.1685,116600,1
-117.89,14.09,16,1811,110,1005,111,5.5619,188100,1
-117.87,14.09,16,1167,191,640,100,5.1405,110000,1
-117.87,14.08,11,1610,800,1157,796,1.1469,106900,1
-117.88,14.09,19,1416,790,1111,718,1.5109,186000,1
-117.86,14.1,11,1515,490,1117,466,1.5977,180600,1
-117.86,14.1,19,1185,197,588,196,5.0811,196900,1
-117.87,14.1,15,6409,1161,1159,1167,1.875,171100,1
-117.84,14.1,17,7816,1614,4419,1516,1.8465,180700,1
-117.85,14.11,17,1748,401,985,416,1.1111,180600,1
-117.87,14.11,11,1059,161,1071,119,4.1454,181800,1
-117.88,14.11,11,1485,174,1006,158,5.1708,158500,1
-117.88,14.11,14,911,165,511,150,4.0417,178000,1
-117.87,14.11,14,1004,110,771,117,1.8571,174500,1
-117.87,14.11,11,4066,819,1105,717,4.6556,199600,1
-117.87,14.11,14,1114,111,799,118,4.5114,191100,1
-117.88,14.11,10,1081,601,1008,619,4.1411,181700,1
-117.89,14.11,15,1470,141,885,146,4.9119,168800,1
-117.88,14.11,15,1574,176,1088,189,4.0918,165100,1
-117.89,14.11,16,806,147,446,151,4.5111,151100,1
-117.88,14.11,18,1911,670,1751,656,1.1181,157000,1
-117.89,14.11,15,1447,171,1114,168,1.9914,141900,1
-117.89,14.11,15,1566,111,1196,117,4.05,141100,1
-117.89,14.11,17,1414,515,1611,498,1.6875,140100,1
-117.9,14.11,17,1186,155,1047,149,4.1019,140100,1
-117.88,14.11,15,1559,654,1674,611,1.8547,155600,1
-117.88,14.11,16,1019,151,1117,164,4.1816,164100,1
-117.89,14.11,14,1159,186,1441,185,4.1995,147400,1
-117.9,14.11,15,1076,856,1868,751,1.6619,117600,1
-117.9,14.11,11,1640,191,1111,158,1.6191,116100,1
-117.9,14.11,5,1116,116,819,111,1.5,119800,1
-117.9,14.11,17,1801,411,1564,415,1.1597,111000,1
-117.9,14.11,11,1788,456,1787,161,1.6619,114100,1
-117.9,14.11,11,1555,161,1571,186,4.0519,118100,1
-117.9,14.11,15,957,194,804,111,1.1111,151400,1
-117.91,14.11,14,1540,118,1017,117,1.1111,118500,1
-117.91,14.11,41,1761,198,1516,165,1.8641,111600,1
-117.91,14.11,41,1671,578,1159,591,1.7846,145500,1
-117.91,14.11,11,1191,109,1018,198,4.1944,149500,1
-117.91,14.11,11,1551,576,1161,548,1.9459,144400,1
-117.91,14.11,16,194,67,166,80,1.5185,114400,1
-117.9,14.11,11,4776,1116,4797,1187,1.1667,141600,1
-117.91,14.11,10,1158,684,1196,711,1.515,151000,1
-117.91,14.11,14,1818,695,1151,645,1.1101,116100,1
-117.94,14.1,11,1119,154,919,144,1.1615,151400,1
-117.97,14.11,18,111,18,111,16,1.0417,117500,1
-117.99,14.08,11,1199,517,1107,511,1.5615,141000,1
-117.99,14.07,11,1507,169,1548,147,1.4117,147100,1
-117.98,14.07,15,1541,888,1111,811,1.0184,119400,1
-117.98,14.07,18,441,106,504,108,1.9107,151500,1
-117.99,14.06,11,1491,616,1660,595,1.564,145800,1
-118,14.07,14,1696,456,1609,416,1.15,118500,1
-117.99,14.07,15,1681,160,1648,171,1.4911,145900,1
-117.99,14.08,15,1011,107,954,191,1.8906,114800,1
-117.97,14.08,8,1017,480,1781,447,1.0806,141400,1
-117.97,14.08,10,1117,474,1961,481,1.1161,164100,1
-117.96,14.07,11,1910,709,1581,670,1.7716,158400,1
-117.97,14.07,10,1061,496,1571,468,1.1,157100,1
-117.97,14.07,11,1418,164,1115,115,1.7801,161500,1
-117.98,14.08,17,1640,810,1517,807,1.4784,151100,1
-117.98,14.1,11,5661,1109,5189,1178,1.7717,159700,1
-117.98,14.09,11,1071,617,1640,594,1.5,161100,1
-117.97,14.09,17,1569,761,1119,761,4.1104,160500,1
-117.95,14.11,19,1986,448,1011,411,1.1014,140800,1
-117.96,14.1,15,4016,904,1878,846,1.1957,141600,1
-117.97,14.1,11,1558,116,1600,118,1.9711,141900,1
-117.97,14.1,16,1199,177,1185,176,4,160100,1
-117.96,14.09,10,1686,611,1477,571,1.4417,160800,1
-117.96,14.09,6,1954,514,1584,496,1.1611,111000,1
-117.96,14.1,10,1775,657,1847,641,1.1166,141800,1
-117.97,14.09,11,1779,619,1159,670,1.4011,141400,1
-117.95,14.09,11,1115,484,1791,419,1.8175,166500,1
-117.95,14.08,14,1178,476,1718,448,1.115,154100,1
-117.95,14.09,18,1179,114,1196,111,1.851,140600,1
-117.96,14.08,19,1076,118,1141,111,1.1679,151800,1
-117.96,14.08,11,4151,850,1561,848,1.1911,159900,1
-117.96,14.08,18,1811,551,1110,557,1.9741,171100,1
-117.94,14.09,11,1707,675,1741,616,1.1061,176700,1
-117.94,14.08,11,1704,514,1669,497,4.4651,195400,1
-117.94,14.08,14,1970,476,1169,406,4.064,101100,1
-117.94,14.08,15,1191,417,1116,418,4.87,187700,1
-117.95,14.08,17,1117,101,671,116,1.1969,189000,1
-117.95,14.07,17,1987,199,1179,178,4.1171,176500,1
-117.91,14.09,14,1191,411,1176,418,1.9861,161900,1
-117.91,14.09,15,781,151,499,161,4.1061,161100,1
-117.91,14.09,15,1891,151,1091,181,4.0167,165500,1
-117.91,14.09,17,1185,115,769,115,4.4615,154100,1
-117.91,14.08,16,1185,118,679,111,1.8705,191900,1
-117.91,14.08,15,1108,408,1157,414,4.1111,185100,1
-117.91,14.07,14,1409,105,819,171,1.1977,188800,1
-117.91,14.08,16,1171,146,806,141,4.5078,187100,1
-117.91,14.08,15,689,118,179,118,1.9581,106000,1
-117.91,14.08,16,1597,185,901,171,4.1947,197000,1
-117.91,14.08,16,1788,117,1119,110,4.115,185800,1
-117.91,14.08,11,1115,451,1170,445,1.6615,117100,1
-117.91,14.08,15,1441,166,861,161,1.5795,186900,1
-117.91,14.08,16,1479,151,741,145,4.1986,189600,1
-117.91,14.08,15,1860,111,1011,105,1.5516,107000,1
-117.91,14.08,15,1897,111,965,111,5.7019,199400,1
-117.91,14.1,18,1694,711,1999,718,1.1811,181100,1
-117.91,14.09,10,4117,1017,1196,961,1.0441,185400,1
-117.91,14.09,15,1810,118,1164,111,5.0111,165700,1
-117.91,14.1,11,1911,197,1491,191,4.175,150500,1
-117.9,14.1,11,1007,651,1766,616,1.7081,166000,1
-117.91,14.1,15,1746,478,1779,501,4.15,166700,1
-117.91,14.1,15,1994,601,1911,561,4.0051,160700,1
-117.89,14.1,17,1141,718,1761,679,1.9417,180400,1
-117.89,14.1,15,1185,544,1858,564,1.8104,175900,1
-117.89,14.1,14,1048,411,1456,416,1.115,168600,1
-117.9,14.1,15,1719,475,1481,481,4.5655,176600,1
-117.9,14.09,14,1561,171,815,166,4.115,110800,1
-117.9,14.08,11,1068,156,976,170,5.111,101100,1
-117.89,14.09,17,1055,180,518,106,1.4167,181100,1
-117.89,14.09,15,1105,110,581,119,1.1971,188900,1
-117.89,14.09,17,1811,194,1100,175,1.4451,176700,1
-117.9,14.09,19,1716,111,891,115,4.1409,191800,1
-117.88,14.08,10,6111,1518,1147,1449,1.7761,187800,1
-117.89,14.08,15,1711,115,815,156,1.5,115600,1
-117.89,14.08,15,1115,489,1107,477,1.1949,107400,1
-117.89,14.07,11,1174,450,1580,417,1.8817,100100,1
-117.9,14.08,11,5481,1151,1416,1117,1.1941,104400,1
-117.87,14.06,15,1651,470,1515,484,10.1148,418500,1
-117.88,14.06,11,6689,1114,1081,1047,5.9154,491100,1
-117.9,14.06,15,1111,194,599,109,7.5,187100,1
-117.9,14.06,11,1701,190,811,175,5.4469,174700,1
-117.9,14.06,11,1110,109,578,191,5.6406,166100,1
-117.89,14.07,15,1419,161,804,171,1.9808,188600,1
-117.9,14.07,15,1646,194,1056,180,1.055,171000,1
-117.89,14.07,15,814,117,191,111,4.5179,118800,1
-117.9,14.06,14,1956,469,1488,464,5.1664,168100,1
-117.9,14.07,16,1009,164,466,149,5.8519,149400,1
-117.91,14.07,16,1190,170,887,166,5.0897,189000,1
-117.91,14.07,11,1918,561,1519,549,4.5594,104100,1
-117.91,14.06,14,1819,609,1718,558,1.5547,197600,1
-117.91,14.07,16,1057,107,658,107,4.7708,191700,1
-117.91,14.07,19,1699,199,1051,411,1.1111,195500,1
-117.91,14.06,19,1150,511,1181,511,5.111,118100,1
-117.91,14.05,15,1189,,1717,500,5.0758,111100,1
